customer_id,customer_name,gender,city,state,signup_date,membership,age
C01233,Suraj,Male,Hubballi-Dharwad,KA,2024-05-08,Platinum,41
C01234,Anamika,Female,Amritsar,PB,2023-06-16,Gold,26
C01235,Dhriti,Female,Jalandhar,PB,2024-09-24,Gold,54
C01236,Shreya,Female,Madhurai,TN,2024-04-14,Platinum,34
C01237,Dhoni,Male,Bengaluru,KA,2024-08-08,None,38
C01238,Minakshi,Female,Solapur,MH,2024-10-25,Platinum,26
C01239,Nitesh,Male,Hubballi-Dharwad,KA,2023-09-04,Platinum,61
C01240,Sonu,Male,Jalandhar,PB,2025-05-20,Gold,21
C01241,Brijesh,Male,Udaipur,RJ,2023-01-04,Silver,70
C01242,Anamika,Female,Jalandhar,PB,2024-02-03,Platinum,38
C01243,Ajay,Male,Patiala,PB,2024-11-14,None,45
C01244,Shreya,Female,Belagavi,KA,2024-04-23,Silver,32
C01245,Dhoni,Male,Ludhiyana,PB,2023-04-09,None,20
C01246,Vishal,Male,Patiala,PB,2024-07-14,None,22
C01247,Briti,Female,Surat,GJ,2024-11-30,None,53
C01248,Dhoni,Male,Ludhiyana,PB,2023-12-07,Platinum,36
C01249,Anamika,Female,Amritsar,PB,2023-06-22,None,55
C01250,Vivek,Male,Solapur,MH,2024-08-30,Platinum,31
C01251,Dhoni,Male,Bengaluru,KA,2023-05-06,Platinum,20
C01252,Brijesh,Male,Patiala,PB,2024-08-19,Platinum,31
C01253,Neha,Female,Nashik,MH,2024-05-11,Platinum,42
C01254,Shreya,Female,Madhurai,TN,2024-04-17,Gold,33
C01255,Suraj,Male,Hubballi-Dharwad,KA,2025-05-05,Silver,36
C01257,Minakshi,Female,Mangaluru,KA,2024-03-22,Gold,50
C01258,Minakshi,Female,Mangaluru,KA,2024-01-15,Silver,33
C01259,Prince,Male,Chennai,TN,2024-05-29,Silver,37
C01260,Brijesh,Male,Mysuru,KA,2023-04-24,Platinum,26
C01261,Amit,Male,Belagavi,KA,2023-07-04,Platinum,18
C01262,Anamika,Female,Hubballi-Dharwad,KA,2024-03-10,None,30
C01263,Shreya,Female,Jalandhar,PB,2024-04-28,Gold,32
C01264,Dhriti,Female,Jalandhar,PB,2024-07-23,None,23
C01265,Arafat,Male,Belagavi,KA,2024-08-09,Platinum,45
C01266,Ajay,Male,Palghar,MH,2024-11-16,None,25
C01267,Prince,Male,Jalandhar,PB,2023-10-31,Platinum,54
C01268,Prem,Male,Jalandhar,PB,2025-02-21,None,44
C01269,Nitesh,Male,Hubballi-Dharwad,KA,2023-11-24,Silver,63
C01270,Amit,Male,Belagavi,KA,2024-01-28,Silver,26
C01271,Nitesh,Male,Amritsar,PB,2024-10-23,None,23
C01272,Anamika,Female,Belagavi,KA,2025-06-09,Platinum,62
C01273,Neha,Female,Ludhiyana,PB,2023-02-10,Silver,28
C01274,Sourabh,Male,Patiala,PB,2024-04-30,Platinum,52
C01275,Dhriti,Female,Jalandhar,PB,2023-04-24,None,60
C01276,Anamika,Female,Belagavi,KA,2024-07-12,None,23
C01277,Sourabh,Male,Patiala,PB,2024-03-10,Platinum,30
C01278,Sonu,Male,Belagavi,KA,2024-03-21,Platinum,48
C01279,Brijesh,Male,Udaipur,RJ,2023-03-08,Platinum,56
C01280,Brijesh,Male,Udaipur,RJ,2023-08-20,Silver,28
C01281,Dhoni,Male,Mysuru,KA,2024-12-09,Platinum,23
C01282,Sonu,Male,Jalandhar,PB,2025-02-24,Platinum,30
C01283,Neha,Female,Nashik,MH,2025-03-11,None,56
C01284,Prince,Male,Jalandhar,PB,2024-04-25,Gold,50
C01285,Briti,Female,Surat,GJ,2024-11-07,Platinum,19
C01286,Arafat,Male,Madhurai,TN,2023-08-18,Silver,34
C01287,Dhriti,Female,Jalandhar,PB,2023-08-24,Silver,41
C01288,Aarti,Female,Dadar,MH,2023-10-24,Platinum,54
C01289,Dhriti,Female,Palghar,MH,2023-06-23,Silver,32
C01290,Brijesh,Male,Thane,MH,2023-12-17,Silver,28
C01291,Sakhshi,Female,Nashik,MH,2023-06-13,None,20
C01292,Prince,Male,Jalandhar,PB,2024-06-28,Platinum,37
C01293,Prince,Male,Jalandhar,PB,2024-05-27,Gold,34
C01294,Brijesh,Male,Thane,MH,2023-10-16,Silver,63
C01295,Arafat,Male,Belagavi,KA,2024-04-08,Gold,22
C01296,Vivek,Male,Ahmedabad,GJ,2024-08-31,Platinum,46
C01297,Sakhshi,Female,Patiala,PB,2023-08-01,None,58
C01298,Brijesh,Male,Mysuru,KA,2023-12-20,Platinum,36
C01299,Suraj,Male,Dadar,MH,2023-05-13,Platinum,47
C01300,Sakhshi,Female,Thane,MH,2023-10-01,Platinum,33
C01301,Sneha,Female,Mumbai,MH,2025-04-02,Gold,44
C01302,Nitesh,Male,Amritsar,PB,2024-10-26,None,46
C01303,Brijesh,Male,Nashik,MH,2023-07-07,Platinum,55
C01304,Samiksha,Female,Hubballi-Dharwad,KA,2023-09-24,None,43
C01305,Briti,Female,Mangaluru,KA,2024-12-10,Platinum,55
C01306,Shreya,Female,Madhurai,TN,2023-04-20,None,68
C01307,Anamika,Female,Palghar,MH,2023-08-08,Platinum,66
C01308,Minakshi,Female,Mangaluru,KA,2024-03-31,None,29
C01309,Suraj,Male,Hubballi-Dharwad,KA,2024-05-23,Gold,55
C01310,Anamika,Female,Amritsar,PB,2025-05-16,Silver,25
C01311,Aarti,Female,Amritsar,PB,2024-11-15,Platinum,21
C01312,Vivek,Male,Solapur,MH,2024-10-29,Platinum,31
C01313,Sneha,Female,Bengaluru,KA,2024-01-01,Silver,44
C01314,Suraj,Male,Amritsar,PB,2023-03-08,None,40
C01315,Sharda,Female,Palghar,MH,2024-11-30,None,23
C01316,Dhoni,Male,Mysuru,KA,2025-02-11,Silver,33
C01317,Anamika,Female,Amritsar,PB,2023-06-06,Gold,38
C01318,Dhoni,Male,Ludhiyana,PB,2025-03-09,None,61
C01319,Brijesh,Male,Patiala,PB,2023-04-08,Platinum,51
C01320,Minakshi,Female,Solapur,MH,2024-03-24,None,64
C01321,Priya,Female,Bengaluru,KA,2024-02-05,Platinum,39
C01322,Anamika,Female,Hubballi-Dharwad,KA,2024-03-26,Gold,49
C01323,Anamika,Female,Jalandhar,PB,2024-01-04,None,51
C01324,Param,Male,Palghar,MH,2025-04-16,Silver,61
C01325,Dhriti,Female,Jalandhar,PB,2025-06-02,Platinum,54
C01326,Dhriti,Female,Chennai,TN,2023-11-25,Gold,58
C01327,Anjali,Female,Patiala,PB,2024-08-17,Silver,65
C01328,Brijesh,Male,Mysuru,KA,2023-05-08,None,45
C01329,Sakhshi,Female,Patiala,PB,2023-10-03,None,45
C01330,Briti,Female,Jalandhar,PB,2025-03-31,Gold,68
C01331,Sharda,Female,Belagavi,KA,2023-09-30,Gold,28
C01332,Anamika,Female,Madhurai,TN,2024-08-17,Silver,40
C01333,Param,Male,Patiala,PB,2025-01-30,None,36
C01334,Brijesh,Male,Patiala,PB,2023-08-19,Gold,37
C01335,Sourabh,Male,Mangaluru,KA,2024-02-09,Platinum,47
C01336,Prince,Male,Jalandhar,PB,2023-08-25,Silver,43
C01337,Shreya,Female,Palghar,MH,2024-04-25,None,67
C01338,Anjali,Female,Udaipur,RJ,2024-03-18,None,19
C01339,Prem,Male,Vasai,MH,2023-01-12,Silver,52
C01340,Ajay,Male,Palghar,MH,2024-12-03,None,19
C01341,Dhoni,Male,Nashik,MH,2023-07-08,Gold,41
C01342,Dhoni,Male,Bengaluru,KA,2023-04-09,Gold,68
C01343,Minakshi,Female,Solapur,MH,2024-02-16,None,32
C01344,Brijesh,Male,Mysuru,KA,2024-02-20,Silver,47
C01345,Suraj,Male,Amritsar,PB,2023-07-30,Gold,53
C01346,Dhoni,Male,Nashik,MH,2023-04-08,Silver,29
C01347,Suraj,Male,Amritsar,PB,2024-07-29,Platinum,37
C01348,Anamika,Female,Vasai,MH,2023-01-01,Gold,38
C01349,Suraj,Male,Dadar,MH,2023-06-23,Silver,36
C01350,Priya,Female,Ludhiyana,PB,2024-07-08,None,35
C01351,Dhoni,Male,Pune,MH,2024-12-05,Silver,28
C01352,Param,Male,Jalandhar,PB,2025-04-13,Platinum,21
C01353,Brijesh,Male,Nashik,MH,2023-06-29,Silver,19
C01354,Rahul,Male,Udaipur,RJ,2024-05-17,Platinum,26
C01355,Suraj,Male,Amritsar,PB,2024-03-24,Gold,18
C01356,Briti,Female,Surat,GJ,2025-04-15,Silver,43
C01357,Briti,Female,Patiala,PB,2024-12-09,Gold,53
C01358,Dhriti,Female,Chennai,TN,2024-01-28,Gold,50
C01359,Dhoni,Male,Ludhiyana,PB,2025-02-05,Silver,60
C01360,Prem,Male,Belagavi,KA,2023-01-05,None,30
C01361,Dhoni,Male,Ludhiyana,PB,2023-02-12,Gold,28
C01362,Shreya,Female,Madhurai,TN,2023-08-03,Silver,70
C01363,Anamika,Female,Jalandhar,PB,2024-08-25,Platinum,69
C01364,Minakshi,Female,Solapur,MH,2024-04-05,Gold,48
C01365,Anjali,Female,Mysuru,KA,2024-12-12,Silver,50
C01366,Sneha,Female,Mumbai,MH,2023-06-02,Silver,47
C01367,Anamika,Female,Belagavi,KA,2024-12-01,Silver,61
C01368,Anamika,Female,Madhurai,TN,2024-08-17,Gold,46
C01369,Ankita,Female,Patiala,PB,2023-02-18,Platinum,18
C01370,Minakshi,Female,Ahmedabad,GJ,2024-08-25,Platinum,43
C01371,Anjali,Female,Patiala,PB,2024-10-14,None,58
C01372,Minakshi,Female,Patiala,PB,2024-05-07,Platinum,62
C01373,Vishal,Male,Nashik,MH,2023-03-14,None,46
C01374,Dhriti,Female,Palghar,MH,2024-11-27,Silver,24
C01375,Sourabh,Male,Patiala,PB,2024-06-22,None,34
C01376,Priya,Female,Ludhiyana,PB,2024-02-08,Gold,44
C01377,Shreya,Female,Jalandhar,PB,2024-04-29,Gold,32
C01378,Dhoni,Male,Jaipur,RJ,2023-01-10,Silver,58
C01379,Arafat,Male,Jalandhar,PB,2024-08-01,Gold,57
C01380,Arafat,Male,Madhurai,TN,2023-08-25,None,68
C01381,Neha,Female,Mysuru,KA,2024-10-10,Gold,56
C01382,Briti,Female,Surat,GJ,2024-12-14,Gold,26
C01383,Rahul,Male,Patiala,PB,2025-03-17,None,37
C01384,Suraj,Male,Belagavi,KA,2023-06-21,None,69
C01385,Dhoni,Male,Bengaluru,KA,2023-02-02,Platinum,56
C01386,Arafat,Male,Jalandhar,PB,2024-04-17,Platinum,57
C01387,Suraj,Male,Belagavi,KA,2024-06-16,Platinum,70
C01388,Dhriti,Female,Jalandhar,PB,2024-06-26,None,31
C01389,Brijesh,Male,Patiala,PB,2023-10-20,Platinum,36
C01390,Briti,Female,Palghar,MH,2025-05-04,None,63
C01391,Minakshi,Female,Patiala,PB,2024-09-07,Silver,70
C01392,Sourabh,Male,Patiala,PB,2024-06-27,Platinum,59
C01393,Param,Male,Belagavi,KA,2025-02-23,Platinum,37
C01394,Sharda,Female,Palghar,MH,2024-09-28,Platinum,46
C01395,Sneha,Female,Ludhiyana,PB,2023-10-03,Gold,52
C01396,Suraj,Male,Amritsar,PB,2025-06-11,None,70
C01397,Brijesh,Male,Mysuru,KA,2023-05-18,Gold,54
C01398,Briti,Female,Surat,GJ,2025-04-17,Gold,70
C01399,Rahul,Male,Patiala,PB,2024-12-16,Platinum,31
C01400,Amit,Male,Belagavi,KA,2024-07-11,Platinum,58
C01401,Priya,Female,Pune,MH,2025-06-05,Silver,25
C01402,Brijesh,Male,Patiala,PB,2023-11-25,Platinum,57
C01403,Anamika,Female,Hubballi-Dharwad,KA,2023-05-17,Platinum,63
C01404,Vishal,Male,Patiala,PB,2023-11-13,Platinum,27
C01405,Priya,Female,Nashik,MH,2023-11-06,Silver,60
C01406,Param,Male,Jalandhar,PB,2025-03-02,Platinum,51
C01407,Briti,Female,Palghar,MH,2025-02-16,Platinum,36
C01408,Suraj,Male,Hubballi-Dharwad,KA,2024-03-21,Gold,25
C01409,Anjali,Female,Mysuru,KA,2023-04-16,Silver,31
C01410,Suraj,Male,Dadar,MH,2025-03-10,Silver,61
C01411,Dhriti,Female,Chennai,TN,2023-11-26,Silver,35
C01412,Brijesh,Male,Nashik,MH,2023-06-22,Silver,34
C01414,Dhoni,Male,Nashik,MH,2025-01-07,Silver,49
C01415,Brijesh,Male,Thane,MH,2023-11-23,Platinum,22
C01416,Amit,Male,Amritsar,PB,2023-07-06,Platinum,23
C01417,Aarti,Female,Dadar,MH,2023-10-23,Gold,60
C01418,Anamika,Female,Amritsar,PB,2025-03-29,Platinum,27
C01419,Briti,Female,Surat,GJ,2024-12-10,Platinum,58
C01420,Briti,Female,Belagavi,KA,2025-01-14,None,42
C01421,Brijesh,Male,Nashik,MH,2023-01-20,Platinum,56
C01422,Briti,Female,Surat,GJ,2024-12-31,Platinum,48
C01423,Sakhshi,Female,Patiala,PB,2023-10-09,Silver,48
C01424,Prince,Male,Belagavi,KA,2024-08-27,None,48
C01425,Rahul,Male,Patiala,PB,2025-06-15,Gold,56
C01426,Minakshi,Female,Mysuru,KA,2023-11-28,None,32
C01427,Dhoni,Male,Ludhiyana,PB,2024-05-11,Gold,66
C01428,Shreya,Female,Belagavi,KA,2023-04-09,Silver,61
C01429,Sourabh,Male,Solapur,MH,2024-03-07,Platinum,47
C01430,Sneha,Female,Mumbai,MH,2023-04-02,None,35
C01431,Minakshi,Female,Mangaluru,KA,2024-01-20,Gold,31
C01432,Dhriti,Female,Belagavi,KA,2023-07-24,None,41
C01433,Sharda,Female,Madhurai,TN,2024-10-31,Silver,27
C01434,Dhoni,Male,Ludhiyana,PB,2023-07-06,Platinum,22
C01435,Neha,Female,Ludhiyana,PB,2025-03-10,Gold,67
C01436,Briti,Female,Jalandhar,PB,2025-05-24,Silver,37
C01437,Anamika,Female,Belagavi,KA,2023-08-13,Silver,62
C01438,Dhriti,Female,Belagavi,KA,2023-01-23,Platinum,23
C01439,Suraj,Male,Hubballi-Dharwad,KA,2024-05-28,Gold,18
C01440,Neha,Female,Bengaluru,KA,2024-08-09,Silver,34
C01441,Arafat,Male,Jalandhar,PB,2024-12-06,Gold,30
C01442,Neha,Female,Ludhiyana,PB,2023-10-11,None,24
C01443,Prince,Male,Palghar,MH,2025-05-31,Gold,44
C01444,Dhoni,Male,Bengaluru,KA,2023-02-05,Platinum,39
C01445,Dhriti,Female,Palghar,MH,2024-02-25,Silver,26
C01446,Ankita,Female,Patiala,PB,2025-04-19,Gold,56
C01447,Ajay,Male,Mangaluru,KA,2024-12-16,Gold,46
C01448,Dhoni,Male,Mysuru,KA,2025-02-11,None,63
C01449,Minakshi,Female,Ahmedabad,GJ,2024-03-19,Silver,41
C01450,Param,Male,Palghar,MH,2025-03-24,Silver,55
C01451,Minakshi,Female,Mangaluru,KA,2024-09-16,Silver,29
C01452,Aarti,Female,Hubballi-Dharwad,KA,2024-11-15,Gold,48
C01453,Dhoni,Male,Jaipur,RJ,2023-08-11,None,46
C01454,Dhriti,Female,Palghar,MH,2025-06-12,Silver,61
C01455,Sonu,Male,Palghar,MH,2024-02-25,Platinum,30
C01456,Suraj,Male,Dadar,MH,2024-05-18,Platinum,36
C01457,Briti,Female,Patiala,PB,2025-01-26,Gold,58
C01458,Amit,Male,Belagavi,KA,2024-07-01,None,44
C01459,Sneha,Female,Pune,MH,2024-07-03,None,35
C01460,Brijesh,Male,Udaipur,RJ,2023-03-28,Silver,45
C01461,Sharda,Female,Jalandhar,PB,2024-08-29,Gold,68
C01462,Dhriti,Female,Belagavi,KA,2023-03-24,Gold,58
C01463,Arafat,Male,Belagavi,KA,2024-04-19,None,18
C01464,Anamika,Female,Vasai,MH,2024-02-16,Gold,38
C01465,Suraj,Male,Hubballi-Dharwad,KA,2024-03-30,Silver,52
C01466,Minakshi,Female,Patiala,PB,2023-12-18,None,59
C01467,Briti,Female,Jalandhar,PB,2025-04-26,None,31
C01468,Shreya,Female,Belagavi,KA,2025-04-23,Platinum,46
C01469,Anamika,Female,Hubballi-Dharwad,KA,2024-03-09,Silver,38
C01470,Brijesh,Male,Mysuru,KA,2023-09-23,Platinum,30
C01471,Anamika,Female,Jalandhar,PB,2024-08-24,None,67
C01472,Minakshi,Female,Patiala,PB,2024-05-10,Silver,31
C01473,Param,Male,Surat,GJ,2025-04-14,Platinum,51
C01474,Anamika,Female,Dadar,MH,2024-03-13,Silver,29
C01475,Rahul,Male,Udaipur,RJ,2024-05-17,Gold,68
C01476,Prince,Male,Palghar,MH,2023-12-26,Platinum,19
C01477,Sakhshi,Female,Mysuru,KA,2023-06-14,Platinum,25
C01478,Brijesh,Male,Patiala,PB,2023-10-01,None,53
C01479,Prince,Male,Belagavi,KA,2024-06-26,None,56
C01480,Anamika,Female,Hubballi-Dharwad,KA,2023-05-05,Silver,44
C01481,Anamika,Female,Belagavi,KA,2023-02-08,Silver,50
C01482,Sourabh,Male,Ahmedabad,GJ,2024-03-23,Platinum,20
C01483,Priya,Female,Nashik,MH,2024-08-07,Silver,57
C01484,Nitesh,Male,Hubballi-Dharwad,KA,2024-11-22,Silver,51
C01485,Param,Male,Belagavi,KA,2025-01-26,Silver,57
C01486,Sakhshi,Female,Mysuru,KA,2023-11-14,Gold,18
C01487,Briti,Female,Mangaluru,KA,2024-11-02,Gold,38
C01488,Amit,Male,Belagavi,KA,2023-07-18,Silver,27
C01489,Vivek,Male,Mangaluru,KA,2024-10-31,Platinum,42
C01490,Briti,Female,Patiala,PB,2024-11-16,Silver,18
C01491,Dhoni,Male,Pune,MH,2024-06-04,Platinum,60
C01492,Minakshi,Female,Thane,MH,2023-11-24,Gold,25
C01493,Arafat,Male,Vasai,MH,2024-08-25,Gold,45
C01494,Sharda,Female,Belagavi,KA,2023-01-31,None,37
C01495,Sakhshi,Female,Nashik,MH,2023-07-17,Silver,56
C01496,Shreya,Female,Belagavi,KA,2024-04-16,Silver,20
C01497,Anamika,Female,Jalandhar,PB,2023-01-18,None,68
C01498,Anamika,Female,Belagavi,KA,2024-08-24,None,62
C01499,Prem,Male,Vasai,MH,2023-01-02,Silver,63
C01500,Prem,Male,Belagavi,KA,2023-02-23,None,67
C01501,Sourabh,Male,Solapur,MH,2024-05-26,Silver,31
C01502,Anamika,Female,Belagavi,KA,2024-12-19,Gold,64
C01503,Brijesh,Male,Thane,MH,2023-07-30,Silver,62
C01504,Prince,Male,Belagavi,KA,2024-03-27,Silver,54
C01505,Sonu,Male,Jalandhar,PB,2025-06-02,Gold,25
C01506,Nitesh,Male,Amritsar,PB,2023-10-30,Gold,19
C01507,Nitesh,Male,Hubballi-Dharwad,KA,2024-10-18,Platinum,55
C01508,Dhoni,Male,Ludhiyana,PB,2025-04-03,Platinum,64
C01509,Arafat,Male,Vasai,MH,2025-02-03,None,35
C01510,Suraj,Male,Hubballi-Dharwad,KA,2023-05-31,Silver,28
C01511,Sakhshi,Female,Thane,MH,2023-11-18,Gold,19
C01512,Vishal,Male,Jaipur,RJ,2023-03-13,Silver,51
C01513,Minakshi,Female,Patiala,PB,2023-12-25,Platinum,63
C01514,Briti,Female,Palghar,MH,2024-12-15,Silver,18
C01515,Sonu,Male,Palghar,MH,2025-06-11,Gold,64
C01516,Brijesh,Male,Patiala,PB,2023-07-08,Silver,57
C01517,Anamika,Female,Jalandhar,PB,2025-01-05,Platinum,33
C01518,Minakshi,Female,Ahmedabad,GJ,2024-08-20,Gold,56
C01519,Anamika,Female,Amritsar,PB,2023-06-19,None,57
C01520,Suraj,Male,Hubballi-Dharwad,KA,2025-05-25,Platinum,49
C01521,Anamika,Female,Vasai,MH,2024-01-10,None,64
C01522,Aarti,Female,Hubballi-Dharwad,KA,2024-05-25,Platinum,50
C01523,Dhoni,Male,Mumbai,MH,2024-10-01,Gold,27
C01524,Anamika,Female,Belagavi,KA,2023-06-01,Silver,26
C01525,Shreya,Female,Palghar,MH,2023-04-24,Platinum,47
C01526,Nitesh,Male,Dadar,MH,2024-10-29,Silver,61
C01527,Anamika,Female,Belagavi,KA,2025-01-09,Silver,23
C01528,Arafat,Male,Belagavi,KA,2025-02-04,Platinum,18
C01529,Dhriti,Female,Palghar,MH,2023-09-21,None,31
C01530,Anamika,Female,Jalandhar,PB,2024-08-22,None,31
C01531,Shreya,Female,Jalandhar,PB,2023-04-10,Silver,38
C01532,Suraj,Male,Amritsar,PB,2023-06-22,Gold,56
C01533,Ankita,Female,Patiala,PB,2024-11-18,Gold,36
C01534,Prem,Male,Jalandhar,PB,2023-02-25,None,46
C01535,Sakhshi,Female,Mysuru,KA,2023-11-14,Silver,5
C01536,Prince,Male,Chennai,TN,2025-02-28,None,61
C01537,Prince,Male,Palghar,MH,2024-11-30,Silver,50
C01538,Dhriti,Female,Chennai,TN,2024-12-24,Gold,37
C01539,Dhriti,Female,Palghar,MH,2024-11-26,Platinum,39
C01540,Prince,Male,Palghar,MH,2023-07-25,Gold,38
C01541,Rahul,Male,Nashik,MH,2023-04-19,None,25
C01542,Sonu,Male,Belagavi,KA,2025-05-10,Platinum,21
C01543,Sakhshi,Female,Mysuru,KA,2023-05-02,Platinum,49
C01544,Briti,Female,Belagavi,KA,2025-04-26,Gold,69
C01545,Sharda,Female,Chennai,TN,2024-01-29,None,21
C01546,Minakshi,Female,Solapur,MH,2024-03-16,Gold,51
C01547,Sonu,Male,Belagavi,KA,2023-10-24,Platinum,66
C01548,Prince,Male,Palghar,MH,2023-12-28,Silver,23
C01549,Neha,Female,Mysuru,KA,2024-09-11,Platinum,25
C01550,Brijesh,Male,Mysuru,KA,2023-09-09,Silver,24
C01551,Suraj,Male,Amritsar,PB,2024-06-12,None,22
C01552,Vivek,Male,Solapur,MH,2024-09-09,Gold,50
C01553,Arafat,Male,Vasai,MH,2024-12-09,None,29
C01554,Prem,Male,Vasai,MH,2024-01-06,Silver,34
C01555,Anamika,Female,Dadar,MH,2024-07-30,Platinum,66
C01556,Minakshi,Female,Mysuru,KA,2023-12-17,Platinum,64
C01557,Minakshi,Female,Ahmedabad,GJ,2024-04-16,Platinum,62
C01558,Anamika,Female,Vasai,MH,2024-02-14,Platinum,49
C01559,Sakhshi,Female,Nashik,MH,2023-05-05,None,49
C01560,Anamika,Female,Amritsar,PB,2023-07-19,Gold,23
C01561,Briti,Female,Palghar,MH,2024-12-12,Silver,48
C01562,Neha,Female,Nashik,MH,2023-09-10,Platinum,31
C01563,Priya,Female,Ludhiyana,PB,2023-11-07,Platinum,41
C01564,Priya,Female,Ludhiyana,PB,2023-09-07,Platinum,68
C01565,Anamika,Female,Belagavi,KA,2025-06-09,Gold,49
C01566,Vivek,Male,Patiala,PB,2024-08-14,Platinum,65
C01567,Sakhshi,Female,Nashik,MH,2023-05-15,Silver,65
C01568,Arafat,Male,Vasai,MH,2023-02-05,Gold,64
C01569,Brijesh,Male,Thane,MH,2023-11-09,None,42
C01571,Minakshi,Female,Ahmedabad,GJ,2024-08-29,Platinum,27
C01572,Dhoni,Male,Mumbai,MH,2025-04-02,Silver,69
C01573,Nitesh,Male,Dadar,MH,2024-11-24,None,21
C01574,Vivek,Male,Mangaluru,KA,2024-09-23,Platinum,57
C01575,Ankita,Female,Mysuru,KA,2023-04-02,Silver,43
C01576,Minakshi,Female,Patiala,PB,2023-12-08,Silver,30
C01577,Briti,Female,Palghar,MH,2025-03-21,Platinum,35
C01578,Anjali,Female,Mysuru,KA,2023-04-16,Platinum,61
C01579,Sakhshi,Female,Thane,MH,2023-08-04,None,53
C01580,Param,Male,Belagavi,KA,2025-04-09,Platinum,20
C01581,Minakshi,Female,Solapur,MH,2024-05-29,Silver,61
C01582,Ankita,Female,Nashik,MH,2025-02-20,Gold,51
C01583,Samiksha,Female,Naigaon,MH,2024-09-18,Silver,67
C01584,Ankita,Female,Nashik,MH,2023-02-24,Silver,58
C01585,Minakshi,Female,Thane,MH,2024-02-13,None,35
C01586,Sonu,Male,Jalandhar,PB,2025-05-01,Platinum,23
C01587,Arafat,Male,Belagavi,KA,2023-04-16,None,37
C01588,Minakshi,Female,Ahmedabad,GJ,2024-09-15,Platinum,62
C01589,Dhriti,Female,Surat,GJ,2023-08-21,Silver,39
C01590,Sourabh,Male,Mangaluru,KA,2024-04-03,Platinum,25
C01591,Arafat,Male,Belagavi,KA,2025-04-11,Platinum,44
C01592,Anamika,Female,Hubballi-Dharwad,KA,2024-03-23,Gold,45
C01593,Minakshi,Female,Solapur,MH,2024-09-20,None,67
C01594,Amit,Male,Amritsar,PB,2024-07-19,Platinum,43
C01595,Minakshi,Female,Mangaluru,KA,2024-04-28,Gold,56
C01596,Prince,Male,Palghar,MH,2025-03-31,Silver,37
C01597,Sharda,Female,Jalandhar,PB,2024-09-28,Gold,46
C01598,Minakshi,Female,Mangaluru,KA,2024-05-23,Silver,66
C01599,Anamika,Female,Amritsar,PB,2025-03-17,Platinum,43
C01600,Arafat,Male,Belagavi,KA,2023-02-10,None,55
C01601,Dhriti,Female,Palghar,MH,2024-01-26,None,64
C01602,Anamika,Female,Hubballi-Dharwad,KA,2025-05-13,Gold,25
C01603,Briti,Female,Surat,GJ,2024-12-18,None,59
C01604,Anamika,Female,Amritsar,PB,2024-03-07,Silver,38
C01605,Dhriti,Female,Chennai,TN,2023-06-25,Silver,28
C01606,Minakshi,Female,Patiala,PB,2024-03-02,Platinum,19
C01607,Rahul,Male,Udaipur,RJ,2023-12-15,Gold,35
C01608,Priya,Female,Jaipur,RJ,2024-12-07,Silver,31
C01609,Minakshi,Female,Patiala,PB,2024-06-18,Silver,55
C01610,Shreya,Female,Palghar,MH,2023-04-13,Silver,29
C01611,Sourabh,Male,Thane,MH,2024-01-03,Silver,48
C01612,Sonu,Male,Jalandhar,PB,2024-01-25,Silver,35
C01613,Dhoni,Male,Nashik,MH,2024-09-10,Platinum,68
C01614,Suraj,Male,Dadar,MH,2023-05-28,None,42
C01615,Anjali,Female,Mysuru,KA,2023-05-15,Platinum,38
C01616,Samiksha,Female,Naigaon,MH,2023-09-10,Platinum,55
C01617,Minakshi,Female,Mangaluru,KA,2023-12-29,None,42
C01618,Minakshi,Female,Thane,MH,2023-12-12,Platinum,64
C01619,Nitesh,Male,Amritsar,PB,2023-11-24,Platinum,66
C01620,Shreya,Female,Jalandhar,PB,2023-04-24,Gold,50
C01621,Rahul,Male,Nashik,MH,2023-10-17,Platinum,40
C01622,Prince,Male,Jalandhar,PB,2024-04-05,Platinum,67
C01623,Minakshi,Female,Solapur,MH,2024-09-05,None,29
C01624,Vivek,Male,Ahmedabad,GJ,2024-08-10,None,34
C01625,Param,Male,Palghar,MH,2025-02-02,Silver,39
C01626,Sakhshi,Female,Nashik,MH,2023-04-25,Silver,70
C01627,Briti,Female,Belagavi,KA,2025-04-23,Gold,27
C01628,Anamika,Female,Belagavi,KA,2024-01-31,Silver,69
C01629,Prince,Male,Palghar,MH,2023-08-31,Gold,43
C01630,Arafat,Male,Madhurai,TN,2025-04-29,Silver,57
C01631,Anamika,Female,Vasai,MH,2023-01-16,Gold,47
C01632,Brijesh,Male,Thane,MH,2023-11-22,Platinum,65
C01633,Anamika,Female,Belagavi,KA,2023-08-17,Platinum,28
C01634,Suraj,Male,Amritsar,PB,2023-05-28,None,23
C01635,Arafat,Male,Belagavi,KA,2024-12-16,Silver,45
C01636,Aarti,Female,Amritsar,PB,2023-10-13,Platinum,18
C01637,Sneha,Female,Ludhiyana,PB,2024-04-01,Platinum,52
C01638,Sneha,Female,Bengaluru,KA,2025-01-03,Gold,34
C01639,Briti,Female,Palghar,MH,2024-12-20,Gold,41
C01640,Prince,Male,Jalandhar,PB,2025-01-30,None,18
C01641,Sakhshi,Female,Thane,MH,2023-07-23,None,49
C01642,Minakshi,Female,Solapur,MH,2024-10-14,Platinum,34
C01643,Anjali,Female,Nashik,MH,2023-10-17,Silver,30
